dataset,domain,seed,depth,shift_strength,constraint,method,n_queries,coverage,direct_valid_rate,repair_recovery_share,mean_cost_valid,mean_changed_valid,sparse_share_leq3,runtime_total_sec,runtime_ms_per_query,n_positive_leaves
breast_cancer,diagnostic benchmark,19,7,0.0,free_l2,metric_leaf_projection,73,1.0,1.0,0.0,0.8930076754047325,1.4657534246575343,1.0,0.004359200004728336,0.05971506855792241,8
breast_cancer,diagnostic benchmark,19,7,0.0,free_l2,metric_clbr,73,1.0,1.0,0.0,0.8930076754047325,1.4657534246575343,1.0,0.004222000000481785,0.05783561644495595,8
breast_cancer,diagnostic benchmark,19,7,0.0,free_l2,exact_leaf,73,1.0,1.0,0.0,0.8930076754047325,1.4657534246575343,1.0,0.02804509999896254,0.38417945204058274,8
breast_cancer,diagnostic benchmark,19,7,0.0,free_l2,exact_leaf_cached,73,1.0,1.0,0.0,0.8930076754047325,1.4657534246575343,1.0,0.008818200004498067,0.12079726033558996,8
breast_cancer,diagnostic benchmark,19,7,0.0,free_l2,native_exact_k_sparse,73,1.0,1.0,0.0,0.8930076754047325,1.4657534246575343,1.0,0.008378799998354225,0.11477808216923596,8
breast_cancer,diagnostic benchmark,19,7,0.0,free_l2,clbr_uncached,73,1.0,1.0,0.0,0.9697043208627729,1.4383561643835616,1.0,0.005573999998887302,0.07635616436831921,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,nn_positive_train,73,0.1917808219178082,0.1917808219178082,0.0,7.342152184913734,26.857142857142858,0.0,0.004768100001456332,0.06531643837611414,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,leaf_centroid,73,0.1917808219178082,0.1917808219178082,0.0,8.331159942049629,27.0,0.0,0.01248820000091655,0.1710712328892678,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,raw_leaf_projection,73,0.684931506849315,0.684931506849315,0.0,0.944499126350845,1.64,1.0,0.004649200002859288,0.06368767127204504,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,clbr,73,0.684931506849315,0.684931506849315,0.0,0.944499126350845,1.64,1.0,0.006300599997302925,0.08630958900414966,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,metric_leaf_projection,73,0.6986301369863014,0.6986301369863014,0.0,0.8464729329267914,1.6470588235294117,1.0,0.004457700002603815,0.06106438359731253,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,metric_clbr,73,0.7123287671232876,0.6986301369863014,0.0136986301369863,0.9420788662512769,2.1153846153846154,0.9807692307692307,0.0073443999981464,0.10060821915269041,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,exact_leaf,73,1.0,1.0,0.0,1.1297510255346601,1.6027397260273972,1.0,0.031389400000989554,0.42999178083547335,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,exact_leaf_cached,73,1.0,1.0,0.0,1.1297510255346601,1.6027397260273972,1.0,0.010516999998799292,0.1440684931342369,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,native_exact_k_sparse,73,1.0,1.0,0.0,1.1297510255346601,1.6027397260273972,1.0,0.009635499995056307,0.13199315061720968,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_l2,clbr_uncached,73,0.684931506849315,0.684931506849315,0.0,0.944499126350845,1.64,1.0,0.008041800001592492,0.1101616438574314,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,nn_positive_train,73,0.0547945205479452,0.0547945205479452,0.0,2.145292911772338,3.0,1.0,0.005181500000617234,0.07097945206324978,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,leaf_centroid,73,0.0684931506849315,0.0684931506849315,0.0,2.3607045947900334,3.0,1.0,0.012815500000215252,0.1755547945234966,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,raw_leaf_projection,73,0.0,0.0,0.0,inf,nan,nan,0.00484450000567449,0.06636301377636288,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,clbr,73,0.0547945205479452,0.0,0.0547945205479452,1.476849328995836,3.0,1.0,0.011956099997405545,0.16378219174528144,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,metric_leaf_projection,73,0.0136986301369863,0.0136986301369863,0.0,0.3371112429893007,1.0,1.0,0.0043760999988080584,0.059946575326137785,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,metric_clbr,73,0.0547945205479452,0.0136986301369863,0.0410958904109589,1.4107841514388226,2.5,1.0,0.011446899997281434,0.15680684927782787,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,exact_leaf,73,0.0684931506849315,0.0684931506849315,0.0,1.415541750204291,1.0,1.0,0.026339399999415036,0.36081369862212376,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,exact_leaf_cached,73,0.0684931506849315,0.0684931506849315,0.0,1.415541750204291,1.0,1.0,0.005570200001784542,0.07630410961348688,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,native_exact_k_sparse,73,1.0,1.0,0.0,1.3373435617526253,1.6027397260273972,1.0,0.009859499999038235,0.13506164382244157,8
breast_cancer,diagnostic benchmark,19,7,0.0,immutable_top3_l1,clbr_uncached,73,0.0547945205479452,0.0,0.0547945205479452,1.476849328995836,3.0,1.0,0.014828400002443232,0.2031287671567566,8
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,nn_positive_train,89,1.0,1.0,0.0,7.586596993907355,29.97752808988764,0.0,0.005094300002383534,0.05723932586947791,7
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,leaf_centroid,89,1.0,1.0,0.0,6.523666942002403,30.0,0.0,0.011510799999086885,0.12933483145041444,7
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,raw_leaf_projection,89,1.0,1.0,0.0,1.1495129664135348,1.5730337078651686,1.0,0.0051352999989831005,0.05769999998857416,7
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,clbr,89,1.0,1.0,0.0,1.1495129664135348,1.5730337078651686,1.0,0.004672799999752897,0.05250337078374041,7
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,metric_leaf_projection,89,1.0,1.0,0.0,0.904909666478794,1.6292134831460674,1.0,0.0046841999974276405,0.05263146064525439,7
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,metric_clbr,89,1.0,1.0,0.0,0.904909666478794,1.6292134831460674,1.0,0.004754600002343068,0.05342247193643897,7
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,exact_leaf,89,1.0,1.0,0.0,0.904909666478794,1.6292134831460674,1.0,0.027949100008299865,0.3140348315539311,7
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,exact_leaf_cached,89,1.0,1.0,0.0,0.904909666478794,1.6292134831460674,1.0,0.009867299997495138,0.11086853929769819,7
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,native_exact_k_sparse,89,1.0,1.0,0.0,0.904909666478794,1.6292134831460674,1.0,0.009539600001517101,0.10718651687097866,7
breast_cancer,diagnostic benchmark,29,7,0.0,free_l2,clbr_uncached,89,1.0,1.0,0.0,1.1495129664135348,1.5730337078651686,1.0,0.006112000001849083,0.068674157324147,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,nn_positive_train,89,0.4943820224719101,0.4943820224719101,0.0,6.963398989219633,27.0,0.0,0.005363900006159383,0.06026853939504925,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,leaf_centroid,89,0.4044943820224719,0.4044943820224719,0.0,6.784987887399619,27.0,0.0,0.012762399998791807,0.14339775279541356,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,raw_leaf_projection,89,0.39325842696629215,0.39325842696629215,0.0,0.824425544740792,1.1142857142857143,1.0,0.005727799996748217,0.06435730333424963,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,clbr,89,0.4943820224719101,0.39325842696629215,0.10112359550561797,1.40760944473848,6.409090909090909,0.7954545454545454,0.012688000007983646,0.14256179784251288,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,metric_leaf_projection,89,0.7415730337078652,0.7415730337078652,0.0,0.8781341594459274,1.5151515151515151,1.0,0.0059365000070101814,0.06670224726977732,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,metric_clbr,89,0.7752808988764045,0.7415730337078652,0.033707865168539325,1.0621753666422369,2.6231884057971016,0.9565217391304348,0.008668699995723728,0.09740112354745761,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,exact_leaf,89,1.0,1.0,0.0,1.0363660168681477,1.6179775280898876,1.0,0.03315570000177104,0.37253595507607906,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,exact_leaf_cached,89,1.0,1.0,0.0,1.0363660168681477,1.6179775280898876,1.0,0.012051199999405071,0.1354067415663491,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,native_exact_k_sparse,89,1.0,1.0,0.0,1.0363660168681477,1.6179775280898876,1.0,0.011156100012158277,0.12534943833885703,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_l2,clbr_uncached,89,0.4943820224719101,0.39325842696629215,0.10112359550561797,1.40760944473848,6.409090909090909,0.7954545454545454,0.0146764000019175,0.1649033708080618,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,nn_positive_train,89,0.10112359550561797,0.10112359550561797,0.0,0.5243773981304307,3.0,1.0,0.005896600004234642,0.06625393263184991,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,leaf_centroid,89,0.02247191011235955,0.02247191011235955,0.0,0.9010902271520882,3.0,1.0,0.013766299999588227,0.15467752808526097,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,raw_leaf_projection,89,0.0,0.0,0.0,inf,nan,nan,0.005762300001151743,0.06474494383316566,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,clbr,89,0.10112359550561797,0.0,0.10112359550561797,0.2890137575150922,3.0,1.0,0.01618620000226656,0.18186741575580403,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,metric_leaf_projection,89,0.12359550561797752,0.12359550561797752,0.0,0.6907030617266878,1.0909090909090908,1.0,0.006007100000715582,0.06749550562601778,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,metric_clbr,89,0.15730337078651685,0.12359550561797752,0.033707865168539325,0.6357171910986497,1.5,1.0,0.012657400007810793,0.14221797761585162,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,exact_leaf,89,0.23595505617977527,0.23595505617977527,0.0,0.9125886620179796,1.1904761904761905,1.0,0.027636200004053535,0.31051910116914083,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,exact_leaf_cached,89,0.23595505617977527,0.23595505617977527,0.0,0.9125886620179796,1.1904761904761905,1.0,0.007984100001522165,0.08970898878114793,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,native_exact_k_sparse,89,1.0,1.0,0.0,1.274954530752677,1.6179775280898876,1.0,0.01225450000310957,0.13769101127089403,7
breast_cancer,diagnostic benchmark,29,7,0.0,immutable_top3_l1,clbr_uncached,89,0.10112359550561797,0.0,0.10112359550561797,0.2890137575150922,3.0,1.0,0.018715700005486724,0.2102887641065924,7
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,nn_positive_train,74,1.0,1.0,0.0,6.939944697628269,29.95945945945946,0.0,0.004986999997527164,0.06739189185847519,6
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,leaf_centroid,74,1.0,1.0,0.0,5.94515749176625,30.0,0.0,0.011026700001821155,0.14900945948406966,6
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,raw_leaf_projection,74,1.0,1.0,0.0,1.3688897743293842,1.135135135135135,1.0,0.005054499996731465,0.06830405400988467,6
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,clbr,74,1.0,1.0,0.0,1.3688897743293842,1.135135135135135,1.0,0.005083999997623323,0.06870270267058545,6
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,metric_leaf_projection,74,1.0,1.0,0.0,0.8461263562089794,1.6891891891891893,1.0,0.0051947999991170946,0.07019999998806885,6
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,metric_clbr,74,1.0,1.0,0.0,0.8461263562089794,1.6891891891891893,1.0,0.00458950000211189,0.06202027029880933,6
breast_cancer,diagnostic benchmark,37,7,0.0,free_l2,exact_leaf,74,1.0,1.0,0.0,0.8461263562089794,1.6891891891891893,1.0,0.02706070000294858,0.3656851351749808,6
