dataset,domain,seed,depth,shift_strength,constraint,method,n_queries,coverage,direct_valid_rate,repair_recovery_share,mean_cost_valid,mean_changed_valid,sparse_share_leq3,runtime_total_sec,runtime_ms_per_query,n_positive_leaves
breast_cancer,diagnostic benchmark,7,5,0.0,immutable_top3_l1,exact_leaf_cached,83,0.3493975903614458,0.3493975903614458,0.0,0.8259794841391499,1.103448275862069,1.0,0.007675400005609845,0.09247469886276921,7
breast_cancer,diagnostic benchmark,7,5,0.0,immutable_top3_l1,native_exact_k_sparse,83,1.0,1.0,0.0,1.4886555633254221,1.7108433734939759,1.0,0.011278300000412855,0.13588313253509465,7
breast_cancer,diagnostic benchmark,7,5,0.0,immutable_top3_l1,clbr_uncached,83,0.1927710843373494,0.060240963855421686,0.13253012048192772,1.6543528040292745,2.375,1.0,0.01839199999540142,0.22159036139037855,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,nn_positive_train,83,1.0,1.0,0.0,7.570942314950492,29.97590361445783,0.0,0.005839300001753145,0.070353012069315,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,leaf_centroid,83,1.0,1.0,0.0,7.3111295295184195,30.0,0.0,0.012822399999095069,0.15448674697704903,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,raw_leaf_projection,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.005633299997498398,0.06787108430720962,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,clbr,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.005433199992694426,0.06546024087583646,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,metric_leaf_projection,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.005481099999087746,0.06603734938659936,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,metric_clbr,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.005416400004833122,0.06525783138353158,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,exact_leaf,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.03153950000069017,0.37999397591192974,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,exact_leaf_cached,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.01122659999600728,0.13526024091575037,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,native_exact_k_sparse,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.011184299993146851,0.1347506023270705,7
breast_cancer,diagnostic benchmark,7,5,0.5,free_l2,clbr_uncached,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.006884299996272603,0.0829433734490675,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,nn_positive_train,83,1.0,1.0,0.0,7.013086178232955,26.97590361445783,0.0,0.005312300000696268,0.0640036144662201,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,leaf_centroid,83,1.0,1.0,0.0,6.765116444459536,27.0,0.0,0.012539100003778003,0.15107349402142173,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,raw_leaf_projection,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.005304900006194657,0.06391445790595973,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,clbr,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.0048493000022062915,0.058425301231401106,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,metric_leaf_projection,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.004886999997324892,0.05887951804005894,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,metric_clbr,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.00477580000188027,0.05753975905879844,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,exact_leaf,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.029440599996632955,0.35470602405581875,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,exact_leaf_cached,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.010423200004879618,0.12558072295035685,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,native_exact_k_sparse,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.010470100005477434,0.1261457831985233,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_l2,clbr_uncached,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.006691900000987516,0.08062530121671706,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,nn_positive_train,83,0.1927710843373494,0.1927710843373494,0.0,2.692027397842375,3.0,1.0,0.005270699998618511,0.06350240962190977,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,leaf_centroid,83,0.30120481927710846,0.30120481927710846,0.0,3.1461097008953978,3.0,1.0,0.012918600003104075,0.1556457831699286,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,raw_leaf_projection,83,0.060240963855421686,0.060240963855421686,0.0,0.19983742315447586,1.0,1.0,0.0052777999962927424,0.06358795176256316,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,clbr,83,0.1927710843373494,0.060240963855421686,0.13253012048192772,1.6457763725261305,2.375,1.0,0.015256500001669338,0.1838132530321607,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,metric_leaf_projection,83,0.25301204819277107,0.25301204819277107,0.0,0.7449191263467678,1.0952380952380953,1.0,0.004947299997184018,0.05960602406245805,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,metric_clbr,83,0.30120481927710846,0.25301204819277107,0.04819277108433735,0.8208745311284658,1.4,1.0,0.011421200007134757,0.13760481936306937,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,exact_leaf,83,0.3493975903614458,0.3493975903614458,0.0,0.8259794841391499,1.103448275862069,1.0,0.026527099999839265,0.31960361445589475,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,exact_leaf_cached,83,0.3493975903614458,0.3493975903614458,0.0,0.8259794841391499,1.103448275862069,1.0,0.007823399999324465,0.09425783131716223,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,native_exact_k_sparse,83,1.0,1.0,0.0,1.4886555633254221,1.7108433734939759,1.0,0.011334799998621747,0.13656385540508129,7
breast_cancer,diagnostic benchmark,7,5,0.5,immutable_top3_l1,clbr_uncached,83,0.1927710843373494,0.060240963855421686,0.13253012048192772,1.6457763725261305,2.375,1.0,0.017295700005888648,0.20838192778179093,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,nn_positive_train,83,1.0,1.0,0.0,7.9066955109573875,29.97590361445783,0.0,0.00566189999517519,0.06821566259247218,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,leaf_centroid,83,1.0,1.0,0.0,7.657242795832173,30.0,0.0,0.013488199999301287,0.16250843372652152,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,raw_leaf_projection,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.005593399998360837,0.06739036142603419,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,clbr,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.005843900004038005,0.07040843378359042,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,metric_leaf_projection,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.005365299999539275,0.06464216866914789,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,metric_clbr,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.005408199998782948,0.06515903612991503,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,exact_leaf,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.03197609999187989,0.3852542167696372,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,exact_leaf_cached,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.011460500000794127,0.13807831326257985,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,native_exact_k_sparse,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.01100460000725434,0.13258554225607638,7
breast_cancer,diagnostic benchmark,7,5,1.0,free_l2,clbr_uncached,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.006793599999582511,0.08185060240460858,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,nn_positive_train,83,1.0,1.0,0.0,7.013086178232955,26.97590361445783,0.0,0.005864200001269637,0.0706530120634896,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,leaf_centroid,83,1.0,1.0,0.0,6.765116444459536,27.0,0.0,0.014582199996766576,0.1756891565875491,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,raw_leaf_projection,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.006609099999877799,0.07962771084190119,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,clbr,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.0062434999981633155,0.07522289154413633,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,metric_leaf_projection,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.006669599993983866,0.08035662643354055,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,metric_clbr,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.0063338999962070375,0.07631204814707274,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,exact_leaf,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.0352826999996978,0.4250927710806964,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,exact_leaf_cached,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.01207550000071933,0.14548795181589555,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,native_exact_k_sparse,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.011912599999959639,0.143525301204333,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_l2,clbr_uncached,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.007777499996336701,0.0937048192329723,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,nn_positive_train,83,0.1927710843373494,0.1927710843373494,0.0,2.692027397842375,3.0,1.0,0.005739799998991657,0.06915421685532117,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,leaf_centroid,83,0.30120481927710846,0.30120481927710846,0.0,3.1461097008953978,3.0,1.0,0.013928700000178651,0.16781566265275483,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,raw_leaf_projection,83,0.060240963855421686,0.060240963855421686,0.0,0.19983742315447586,1.0,1.0,0.0057412000014664955,0.06917108435501802,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,clbr,83,0.1927710843373494,0.060240963855421686,0.13253012048192772,1.6457763725261305,2.375,1.0,0.016617100002804364,0.20020602413017305,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,metric_leaf_projection,83,0.25301204819277107,0.25301204819277107,0.0,0.7449191263467678,1.0952380952380953,1.0,0.005169500000192784,0.06228313253244318,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,metric_clbr,83,0.30120481927710846,0.25301204819277107,0.04819277108433735,0.8208745311284658,1.4,1.0,0.012144799995439826,0.1463228915113232,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,exact_leaf,83,0.3493975903614458,0.3493975903614458,0.0,0.8259794841391499,1.103448275862069,1.0,0.0276185999991867,0.3327542168576711,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,exact_leaf_cached,83,0.3493975903614458,0.3493975903614458,0.0,0.8259794841391499,1.103448275862069,1.0,0.00804370000059862,0.09691204819998336,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,native_exact_k_sparse,83,1.0,1.0,0.0,1.4886555633254221,1.7108433734939759,1.0,0.011126899999908346,0.13405903614347406,7
breast_cancer,diagnostic benchmark,7,5,1.0,immutable_top3_l1,clbr_uncached,83,0.1927710843373494,0.060240963855421686,0.13253012048192772,1.6457763725261305,2.375,1.0,0.019280200001048797,0.23229156627769634,7
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,nn_positive_train,83,1.0,1.0,0.0,8.272786207879019,29.97590361445783,0.0,0.00582350000331644,0.07016265064236675,7
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,leaf_centroid,83,1.0,1.0,0.0,8.091377854368664,30.0,0.0,0.014364100004058855,0.1730614458320344,7
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,raw_leaf_projection,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.007280400010131416,0.08771566277266767,7
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,clbr,83,1.0,1.0,0.0,2.0173226513814444,2.36144578313253,1.0,0.006069000000024971,0.0731204819280117,7
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,metric_leaf_projection,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.006049300003724056,0.07288313257498863,7
breast_cancer,diagnostic benchmark,7,5,1.5,free_l2,metric_clbr,83,1.0,1.0,0.0,1.181656749767527,1.7590361445783131,1.0,0.005785700000160432,0.06970722891759557,7
