dataset,shift_strength,constraint,method,n_seeds,coverage_mean,coverage_ci_low,coverage_ci_high,mean_cost_valid_mean,mean_cost_valid_ci_low,mean_cost_valid_ci_high,mean_changed_valid_mean,mean_changed_valid_ci_low,mean_changed_valid_ci_high,sparse_share_leq3_mean,sparse_share_leq3_ci_low,sparse_share_leq3_ci_high,runtime_ms_per_query_mean,runtime_ms_per_query_ci_low,runtime_ms_per_query_ci_high
adult_income,0.0,free_l2,clbr,10,1.0,1.0,1.0,1.3965815835304096,1.3314865679808954,1.4659905689481403,1.8765,1.7684875,1.9625,1.0,1.0,1.0,0.06040344998791625,0.05706227622912365,0.0634743525025101
adult_income,0.0,free_l2,clbr_uncached,10,1.0,1.0,1.0,1.3965815835304096,1.3314865679808954,1.4659905689481403,1.8765,1.7684875,1.9625,1.0,1.0,1.0,0.08880000002000088,0.08109255502218957,0.09595214876835599
adult_income,0.0,free_l2,exact_leaf,10,1.0,1.0,1.0,0.5989722173790861,0.5594165383084927,0.6435869866118074,1.068,1.0450000000000002,1.09,1.0,1.0,1.0,0.47049749999996493,0.4114745674895858,0.5287652750101188
adult_income,0.0,free_l2,exact_leaf_cached,10,1.0,1.0,1.0,0.5989722173790861,0.5594165383084927,0.6435869866118074,1.068,1.0450000000000002,1.09,1.0,1.0,1.0,0.12975579999920228,0.1213228687569881,0.13735674873992137
adult_income,0.0,free_l2,leaf_centroid,10,1.0,1.0,1.0,4.051742536787964,3.8214790038905675,4.250346214352356,5.0875,5.058000000000001,5.112,0.0,0.0,0.0,0.2656929999975546,0.24033925749757828,0.2912835687339566
adult_income,0.0,free_l2,metric_clbr,10,1.0,1.0,1.0,0.5989722173790861,0.5594165383084927,0.6435869866118074,1.068,1.0450000000000002,1.09,1.0,1.0,1.0,0.059456499992847966,0.055904619996510974,0.06290600500269647
adult_income,0.0,free_l2,metric_leaf_projection,10,1.0,1.0,1.0,0.5989722173790861,0.5594165383084927,0.6435869866118074,1.068,1.0450000000000002,1.09,1.0,1.0,1.0,0.05987124999410298,0.0573255312700212,0.06219739748563598
adult_income,0.0,free_l2,native_exact_k_sparse,10,1.0,1.0,1.0,0.5989722173790861,0.5594165383084927,0.6435869866118074,1.068,1.0450000000000002,1.09,1.0,1.0,1.0,0.1244117499963977,0.11613282874395736,0.13231220875319422
adult_income,0.0,free_l2,nn_positive_train,10,1.0,1.0,1.0,2.6532018548782945,2.575735782363121,2.7322237971524386,3.918,3.8669749999999996,3.9555124999999998,0.15299999999999997,0.12449999999999999,0.1895,0.06766479998987052,0.0635009987440867,0.07177407498345474
adult_income,0.0,free_l2,raw_leaf_projection,10,1.0,1.0,1.0,1.3965815835304096,1.3314865679808954,1.4659905689481403,1.8765,1.7684875,1.9625,1.0,1.0,1.0,0.06503850000808598,0.06138209250758564,0.06839650625483955
adult_income,0.0,immutable_l2,clbr,10,0.6610000000000001,0.625,0.6930125000000001,1.3648444228279364,1.293758328673349,1.4465853396799908,1.5289234403324206,1.4062414832911156,1.6196686395526032,0.9992805755395683,0.9978417266187052,1.0,0.09089904998700149,0.0850904287275398,0.09730161247954357
adult_income,0.0,immutable_l2,clbr_uncached,10,0.6610000000000001,0.625,0.6930125000000001,1.3648444228279364,1.293758328673349,1.4465853396799908,1.5289234403324206,1.4062414832911156,1.6196686395526032,0.9992805755395683,0.9978417266187052,1.0,0.12075930000673907,0.11131395000412567,0.13057277000482373
adult_income,0.0,immutable_l2,exact_leaf,10,1.0,1.0,1.0,0.6173392095813166,0.5750064587332339,0.6642655137617439,1.0295,1.0179999999999998,1.0415,1.0,1.0,1.0,0.4534425000019837,0.40155828499551943,0.5037217875023202
adult_income,0.0,immutable_l2,exact_leaf_cached,10,1.0,1.0,1.0,0.6173392095813166,0.5750064587332339,0.6642655137617439,1.0295,1.0179999999999998,1.0415,1.0,1.0,1.0,0.12829780000720348,0.12220536250601981,0.13337176250379343
adult_income,0.0,immutable_l2,leaf_centroid,10,0.8619999999999999,0.828,0.8935000000000001,3.4820158012456615,3.1568925578661267,3.772277023326579,3.068865207247602,3.030772855926185,3.098483026699112,0.9016390897985982,0.8821653680962044,0.9219695093121244,0.2629641000025913,0.2400502699998924,0.2857063300078494
adult_income,0.0,immutable_l2,metric_clbr,10,0.9469999999999998,0.938,0.9574999999999999,0.6235871947031969,0.5794412742926397,0.6742599726791763,1.0412638517449893,1.0249153751377218,1.058668525392211,1.0,1.0,1.0,0.06458180001209257,0.05963629999191653,0.06877304878107679
adult_income,0.0,immutable_l2,metric_leaf_projection,10,0.9410000000000001,0.9295,0.9535,0.6128770448510394,0.5715875501533239,0.6583545132497387,1.0308747857322387,1.018063437707748,1.0440947548518933,1.0,1.0,1.0,0.058602300019174436,0.05499589503239122,0.061455831256171226
adult_income,0.0,immutable_l2,native_exact_k_sparse,10,1.0,1.0,1.0,0.6173392095813166,0.5750064587332339,0.6642655137617439,1.0295,1.0179999999999998,1.0415,1.0,1.0,1.0,0.12157254999601719,0.11558744625530153,0.1260122837583367
adult_income,0.0,immutable_l2,nn_positive_train,10,0.658,0.623,0.6885,2.2601346914143043,2.1810287843023377,2.3433072748718002,1.9565435784076908,1.921835814647724,1.986215273608426,1.0,1.0,1.0,0.06639490000816295,0.06298200501803422,0.06921741750438741
adult_income,0.0,immutable_l2,raw_leaf_projection,10,0.6455,0.608,0.6799999999999999,1.338526990774247,1.2670439827158517,1.4138225329245675,1.499972740079344,1.3674587076868343,1.596878557925859,1.0,1.0,1.0,0.0634543500050313,0.060037933749538294,0.06635476375769259
adult_income,0.0,immutable_top3_l1,clbr,10,0.6605000000000001,0.6249874999999999,0.692,1.5861233991801202,1.4716672716605235,1.7321408877036333,1.527800054942393,1.4049424146564786,1.6178932995758912,1.0,1.0,1.0,0.09291215000439479,0.0876598062519065,0.09849203375549678
adult_income,0.0,immutable_top3_l1,clbr_uncached,10,0.6605000000000001,0.6249874999999999,0.692,1.5861233991801202,1.4716672716605235,1.7321408877036333,1.527800054942393,1.4049424146564786,1.6178932995758912,1.0,1.0,1.0,0.12497849998362653,0.11684539499207176,0.13395959373073082
adult_income,0.0,immutable_top3_l1,exact_leaf,10,0.9894999999999999,0.9804999999999999,0.9974999999999999,0.6647683356420473,0.6186638479985925,0.7172613144330275,1.0288469714809,1.0208795068027212,1.0354449838108322,1.0,1.0,1.0,0.4334103499918456,0.3832878962412565,0.48136743249513075
adult_income,0.0,immutable_top3_l1,exact_leaf_cached,10,0.9894999999999999,0.9804999999999999,0.9974999999999999,0.6647683356420473,0.6186638479985925,0.7172613144330275,1.0288469714809,1.0208795068027212,1.0354449838108322,1.0,1.0,1.0,0.12190104999945106,0.11661509000056185,0.1271483512447844
adult_income,0.0,immutable_top3_l1,leaf_centroid,10,0.634,0.5544875,0.7100000000000001,3.393935595847444,3.1176952908560587,3.6953964465506903,2.7110596584872555,2.5916987175522146,2.8122654307402843,1.0,1.0,1.0,0.26004284999226,0.23791648375081423,0.2821255699907283
adult_income,0.0,immutable_top3_l1,metric_clbr,10,0.942,0.9305000000000001,0.9535,0.7474988890012175,0.6903880883458672,0.8097950358655355,1.0711282289419137,1.0557162674825007,1.0853113485811094,1.0,1.0,1.0,0.07071359999144988,0.06716815374621773,0.07452332373892431
adult_income,0.0,immutable_top3_l1,metric_leaf_projection,10,0.9145,0.9004999999999999,0.9275,0.6148323430878087,0.5732845377022737,0.6616114817122299,1.018019492270965,1.0110782411819785,1.0244012019126132,1.0,1.0,1.0,0.05606384998873182,0.053529728745843386,0.05842437998690002
adult_income,0.0,immutable_top3_l1,native_exact_k_sparse,10,1.0,1.0,1.0,0.6201646563839187,0.5775382256362002,0.6681134220576351,1.018,1.012,1.0235,1.0,1.0,1.0,0.12142075000747354,0.11629362375183519,0.12614234125973098
adult_income,0.0,immutable_top3_l1,nn_positive_train,10,0.658,0.623,0.6885,2.9299366313754946,2.8073834358565026,3.0513976872253705,1.9565435784076908,1.921835814647724,1.986215273608426,1.0,1.0,1.0,0.06476639999027611,0.06120489373514602,0.06812112749132666
adult_income,0.0,immutable_top3_l1,raw_leaf_projection,10,0.636,0.6015,0.6685000000000001,1.5164411763505934,1.4131260210359058,1.642317440543311,1.499378742186034,1.3666246990236228,1.5964369859337464,1.0,1.0,1.0,0.06190144999345648,0.05951483749736326,0.06445331248639832
adult_income,0.5,free_l2,clbr,10,1.0,1.0,1.0,1.064066764089689,0.991457707612034,1.1526270031044303,1.6860000000000004,1.5815,1.7725125000000002,1.0,1.0,1.0,0.05746279999630133,0.05442182999819352,0.06060148874821607
adult_income,0.5,free_l2,clbr_uncached,10,1.0,1.0,1.0,1.064066764089689,0.991457707612034,1.1526270031044303,1.6860000000000004,1.5815,1.7725125000000002,1.0,1.0,1.0,0.0836430999975164,0.0770463999920139,0.09084735750441268
adult_income,0.5,free_l2,exact_leaf,10,1.0,1.0,1.0,0.5588731780665,0.5186935402870702,0.5994703341398899,1.1705,1.1105,1.2289999999999999,1.0,1.0,1.0,0.4415696999853935,0.3847767087426064,0.5045907987368538
adult_income,0.5,free_l2,exact_leaf_cached,10,1.0,1.0,1.0,0.5588731780665,0.5186935402870702,0.5994703341398899,1.1705,1.1105,1.2289999999999999,1.0,1.0,1.0,0.12218799999982366,0.11344695374089042,0.1313659099947017
adult_income,0.5,free_l2,leaf_centroid,10,1.0,1.0,1.0,3.877930283789091,3.494771414529678,4.265466414664355,5.043000000000001,4.986487499999999,5.0825000000000005,0.0,0.0,0.0,0.2591541000001598,0.23376622626096832,0.2875452387596738
adult_income,0.5,free_l2,metric_clbr,10,1.0,1.0,1.0,0.5588731780665,0.5186935402870702,0.5994703341398899,1.1705,1.1105,1.2289999999999999,1.0,1.0,1.0,0.05710155000269879,0.05374874748131333,0.06060287751042779
adult_income,0.5,free_l2,metric_leaf_projection,10,1.0,1.0,1.0,0.5588731780665,0.5186935402870702,0.5994703341398899,1.1705,1.1105,1.2289999999999999,1.0,1.0,1.0,0.05745849999084385,0.05459299249696414,0.060254856228687
adult_income,0.5,free_l2,native_exact_k_sparse,10,1.0,1.0,1.0,0.5588731780665,0.5186935402870702,0.5994703341398899,1.1705,1.1105,1.2289999999999999,1.0,1.0,1.0,0.11650395001606739,0.10912798127891392,0.12427785876482175
adult_income,0.5,free_l2,nn_positive_train,10,1.0,1.0,1.0,2.4367948650932654,2.361279396052545,2.51370623088734,4.051,3.9880000000000004,4.100499999999999,0.067,0.032987499999999996,0.11399999999999999,0.06358250000403132,0.05881703001562073,0.06883810000613266
adult_income,0.5,free_l2,raw_leaf_projection,10,1.0,1.0,1.0,1.064066764089689,0.991457707612034,1.1526270031044303,1.6860000000000004,1.5815,1.7725125000000002,1.0,1.0,1.0,0.0629532500120149,0.059671253762940066,0.06659403375756483
adult_income,0.5,immutable_l2,clbr,10,0.8560000000000001,0.8205,0.889,0.9992957985045642,0.9255325224086276,1.077003834434871,1.5124626897499558,1.3780958274009305,1.6111279085587678,1.0,1.0,1.0,0.06889399998499357,0.06314089249196968,0.07603289373320195
adult_income,0.5,immutable_l2,clbr_uncached,10,0.8560000000000001,0.8205,0.889,0.9992957985045642,0.9255325224086276,1.077003834434871,1.5124626897499558,1.3780958274009305,1.6111279085587678,1.0,1.0,1.0,0.0966782499999681,0.0865799024961916,0.10835913376064356
adult_income,0.5,immutable_l2,exact_leaf,10,1.0,1.0,1.0,0.5698720772739894,0.5258299834485605,0.6157049536903586,1.1155,1.063,1.1709999999999998,1.0,1.0,1.0,0.43668095000248286,0.37935659374185204,0.5026329550095511
adult_income,0.5,immutable_l2,exact_leaf_cached,10,1.0,1.0,1.0,0.5698720772739894,0.5258299834485605,0.6157049536903586,1.1155,1.063,1.1709999999999998,1.0,1.0,1.0,0.12190040000723457,0.11348949875698508,0.13102406500084954
adult_income,0.5,immutable_l2,leaf_centroid,10,0.9460000000000001,0.9215,0.969,3.3771457982160333,2.9365399073097014,3.8171944871825914,3.041134826373497,2.9828082007405317,3.081461005353691,0.9286300891620952,0.9069942255602972,0.9491071119087398,0.25331070000356704,0.22805937249689806,0.28144059749565714
adult_income,0.5,immutable_l2,metric_clbr,10,0.9684999999999999,0.9574999999999999,0.9789999999999999,0.5841878374939478,0.527772100533071,0.6509670925275777,1.141452790883784,1.075984636035085,1.2050603162665932,0.9989361702127659,0.9968085106382979,1.0,0.061848749991440855,0.05538154998976097,0.06971016747506838
adult_income,0.5,immutable_l2,metric_leaf_projection,10,0.9570000000000001,0.9329874999999999,0.975,0.5622631912831503,0.5216042993776354,0.6025985291378226,1.1184584138295437,1.0646523206335594,1.1748612046642122,1.0,1.0,1.0,0.05543569999508691,0.05177342373282272,0.05939215874985848
adult_income,0.5,immutable_l2,native_exact_k_sparse,10,1.0,1.0,1.0,0.5698720772739894,0.5258299834485605,0.6157049536903586,1.1155,1.063,1.1709999999999998,1.0,1.0,1.0,0.11390040000969748,0.10638157626707426,0.12199559624075391
